,field,date,total_precip,max_temp_5,min_temp_5,max_temp_10,min_temp_10,avg_moist,max_moist,avg_moist_10cm,max_moist_10cm,avg_cond_5cm,avg_cond_10cm
1264,4,3/5/2018,0,8.100000381,4.199999809,8.100000381,4.599999905,0.482253729,0.483873606,0.443577771,0.444890201,0.232812742,0.212049434
64,1,3/6/2018,0,7.800000191,3.799999952,7.5,4.800000191,0.433162956,0.434482664,0.433229341,0.434482664,0.059220047,0.056929696
493,2,3/6/2018,0,8.300000191,4.199999809,7.300000191,4.699999809,0.45055369,0.454072148,0.439889917,0.441492856,0.238281407,0.246755956
1265,4,3/6/2018,0,7.599999905,4.400000095,7.5,4.900000095,0.479153786,0.480344027,0.440662472,0.441921413,0.230089861,0.209020865
65,1,3/7/2018,0,8.100000381,4.5,7.599999905,5.300000191,0.433522557,0.435152262,0.431937166,0.433135688,0.058341334,0.056604219
494,2,3/7/2018,0,7.900000095,4.800000191,7.099999905,5.099999905,0.446610472,0.448011369,0.437598632,0.438243002,0.234151938,0.24486261
1266,4,3/7/2018,0,7.5,5,7.099999905,5.300000191,0.477534574,0.478539407,0.437858933,0.438898027,0.227719731,0.20534568
66,1,3/8/2018,4.600000069,8.699999809,5.900000095,8.199999809,6.400000095,0.420601004,0.434706151,0.419193736,0.431551039,0.05767171,0.05691265
495,2,3/8/2018,12.80000019,8.399999619,5.699999809,7.599999905,5.800000191,0.430052902,0.445937425,0.449720111,0.471746176,0.236851409,0.25231987
1267,4,3/8/2018,9.000000149,8.399999619,5.900000095,7.800000191,6.099999905,0.482483963,0.488216102,0.446168391,0.457594991,0.228457153,0.209157437
67,1,3/9/2018,0,10.5,7.599999905,9.699999809,7.699999809,0.424285754,0.449242741,0.420394753,0.437804878,0.057325811,0.057150703
496,2,3/9/2018,0.200000003,10,7.5,9,7.199999809,0.446416947,0.461411774,0.461095225,0.471221775,0.24533047,0.262232522
1268,4,3/9/2018,0,9.600000381,7.599999905,9.100000381,7.5,0.486280616,0.487911373,0.452917471,0.457788259,0.233500662,0.213915328
68,1,3/10/2018,0,9.899999619,6.099999905,9.300000191,6.900000095,0.449096983,0.450058281,0.437499427,0.438461632,0.056198204,0.056815612
497,2,3/10/2018,0,10,6.599999905,8.899999619,6.699999809,0.457216536,0.459706783,0.446866917,0.449447036,0.244729245,0.256522917
1269,4,3/10/2018,0,9.600000381,6.699999809,9.199999809,6.900000095,0.483918038,0.484818071,0.445772508,0.447392017,0.232815524,0.211129547
69,1,3/11/2018,0.200000003,10.5,7,10,7.599999905,0.445949458,0.450464427,0.43370729,0.437145591,0.055413688,0.056626358
498,2,3/11/2018,0,11.39999962,7.400000095,9.699999809,7.300000191,0.446889379,0.454665124,0.444787399,0.446562439,0.24511834,0.255187204
1270,4,3/11/2018,0,11,7.300000191,10.69999981,7.5,0.481739066,0.482761949,0.44408713,0.445100188,0.229439888,0.209770265
70,1,3/12/2018,0,11.39999962,6.699999809,10.80000019,7.400000095,0.449087867,0.45107168,0.435178116,0.437365621,0.054531821,0.056169073
499,2,3/12/2018,0,11.60000038,6.599999905,10.19999981,6.800000191,0.442269061,0.449447036,0.442489383,0.445728511,0.241093807,0.254279383
1271,4,3/12/2018,0,11.30000019,7,10.80000019,7.400000095,0.479116878,0.480344027,0.440827896,0.442348868,0.228149228,0.206356935
71,1,3/13/2018,11.4000002,10,8.699999809,9.899999619,9.100000381,0.425839557,0.450667113,0.422733305,0.437585384,0.058569099,0.060911503
500,2,3/13/2018,22.40000044,10.60000038,8.800000191,9.600000381,8.699999809,0.434073789,0.449242741,0.46427947,0.479854524,0.242094351,0.260294809
1272,4,3/13/2018,16.2000002,10.5,9.100000381,10,9.199999809,0.486125845,0.491218448,0.457312596,0.471396804,0.231831105,0.215310583
72,1,3/14/2018,0.400000006,10.80000019,7.900000095,10.39999962,8.399999619,0.423680973,0.431551039,0.440219917,0.44718504,0.057839774,0.063883367
501,2,3/14/2018,0,12.30000019,7.900000095,10.80000019,7.800000191,0.448679088,0.461411774,0.46227075,0.475527823,0.249030139,0.269872979
1273,4,3/14/2018,0,10.80000019,8.199999809,10.60000038,8.199999809,0.485516555,0.488974363,0.452906232,0.461034656,0.232463302,0.215941563
73,1,3/15/2018,2.400000066,10.19999981,7.199999809,9.699999809,8,0.425730986,0.432458311,0.430777986,0.43933332,0.056164656,0.060474974
502,2,3/15/2018,1.400000021,9.800000191,7.599999905,9.300000191,7.800000191,0.450221165,0.45720771,0.449580903,0.458750695,0.247424386,0.266673033
1274,4,3/15/2018,0.600000009,9.199999809,7.5,9.199999809,7.800000191,0.481287353,0.482442409,0.44572053,0.447598755,0.230598244,0.210588303
74,1,3/16/2018,0,9.699999809,6.699999809,9.600000381,7.400000095,0.424771846,0.433135688,0.428421512,0.434929371,0.055670478,0.060064064
503,2,3/16/2018,0,10.10000038,6.599999905,9.100000381,6.900000095,0.451491138,0.455255777,0.447106269,0.448628247,0.247062626,0.262646113
1275,4,3/16/2018,0,9.699999809,6.5,9.600000381,6.900000095,0.479635038,0.481155485,0.443395604,0.4442586,0.229610267,0.208493423
75,1,3/17/2018,4.200000077,9.699999809,7.5,9.300000191,8,0.427782148,0.43933332,0.429833083,0.438243002,0.056318634,0.060233788
504,2,3/17/2018,0.600000009,10,7.400000095,9.300000191,7.400000095,0.446993263,0.452479273,0.445734799,0.449038178,0.249602928,0.26259569
1276,4,3/17/2018,5.000000164,9,7.400000095,8.800000191,7.599999905,0.47930054,0.484346807,0.446399909,0.454665124,0.229267307,0.20747536
76,1,3/18/2018,0,10.30000019,7.199999809,9.899999619,7.800000191,0.439871277,0.444469422,0.438339676,0.441063195,0.056093678,0.059080008
505,2,3/18/2018,0.400000006,11.60000038,7.400000095,10.30000019,7.5,0.442276322,0.45086953,0.445388642,0.449038178,0.248684888,0.263434288
1277,4,3/18/2018,0,10,7.300000191,9.800000191,7.400000095,0.480285837,0.481155485,0.448393868,0.451475173,0.230551483,0.209830031
77,1,3/19/2018,0,9.699999809,6.199999809,9.399999619,7.099999905,0.443168093,0.444890201,0.438023931,0.439550549,0.055542347,0.056986657
506,2,3/19/2018,0,9.699999809,6.900000095,8.899999619,7.099999905,0.441557584,0.446977794,0.441205373,0.44277519,0.242431319,0.253472392
1278,4,3/19/2018,0,9.199999809,6.800000191,9.100000381,7.099999905,0.478280977,0.479034245,0.444348441,0.445728511,0.228076277,0.207390127
78,1,3/20/2018,0,10,5.800000191,9.800000191,6.699999809,0.442595794,0.444679946,0.435631763,0.438024074,0.05480396,0.055518688
507,2,3/20/2018,0,10.80000019,5.699999809,9.5,6.199999809,0.440728328,0.443836153,0.438544505,0.440416604,0.23899352,0.251595466
1279,4,3/20/2018,0,9.899999619,5.699999809,9.600000381,6.300000191,0.476154716,0.477042794,0.441577369,0.442987919,0.226325987,0.205421262
79,1,3/21/2018,5.000000075,10.80000019,7.699999809,10.19999981,8.199999809,0.436333481,0.443200409,0.42913174,0.434706151,0.055077251,0.055153853
508,2,3/21/2018,9.200000182,11,8.100000381,9.899999619,7.900000095,0.430355427,0.441278189,0.446716298,0.469458312,0.240353984,0.255686318
1280,4,3/21/2018,7.40000014,10.30000019,8.100000381,9.800000191,8.100000381,0.477260258,0.483398467,0.443125475,0.459516078,0.226943321,0.20646767
80,1,3/22/2018,17.40000032,9.600000381,8,9.699999809,8.5,0.424795138,0.436925232,0.452500932,0.468924642,0.063091328,0.070711741
509,2,3/22/2018,20.80000034,10.60000038,8.5,9.600000381,8.600000381,0.431899987,0.454665124,0.474667163,0.477876484,0.251200068,0.269529768
1281,4,3/22/2018,14.40000026,9.5,8,9.5,8.300000191,0.486457988,0.489877462,0.463415784,0.471046478,0.231668581,0.214136016
81,1,3/23/2018,19.40000035,7.900000095,6,8.5,6.5,0.439471339,0.44718504,0.469026693,0.474848598,0.073778245,0.080272265
510,2,3/23/2018,41.80000094,8.5,5.900000095,8.600000381,6.400000095,0.439196603,0.441707283,0.47893505,0.482282311,0.253086628,0.268322883
1282,4,3/23/2018,37.60000083,8,5.5,8.300000191,5.400000095,0.492193086,0.494284511,0.471368115,0.4745076,0.231029056,0.212298516
82,1,3/24/2018,1.400000021,7.800000191,5.400000095,7.5,6.099999905,0.425261447,0.441707283,0.45399882,0.469989836,0.061567102,0.067186955
511,2,3/24/2018,0.200000003,7.599999905,5.300000191,7.199999809,5.699999809,0.443032684,0.454467714,0.467043651,0.477376938,0.256149944,0.267699259
1283,4,3/24/2018,1.600000024,7,5.099999905,6.900000095,5.400000095,0.486255321,0.491218448,0.459088846,0.466587037,0.231666929,0.21436437
83,1,3/25/2018,0,9,5.400000095,8.600000381,6.099999905,0.426800315,0.432458311,0.435323126,0.441278189,0.058500774,0.059567692
512,2,3/25/2018,4.600000039,10.69999981,5.400000095,9.300000191,5.699999809,0.435758454,0.455844074,0.461377405,0.48066929,0.261409513,0.267422013
1284,4,3/25/2018,0.600000009,8.800000191,5.300000191,8.600000381,5.599999905,0.482018169,0.484031558,0.451683336,0.453277826,0.231356798,0.217550574
84,1,3/26/2018,0.200000003,9.199999809,6.099999905,8.699999809,6.699999809,0.430621487,0.433135688,0.431365817,0.433585852,0.057279099,0.057714323
513,2,3/26/2018,0.200000003,9.300000191,6.199999809,8.600000381,6.400000095,0.443785854,0.456819385,0.460876589,0.476371765,0.26532866,0.267658779
1285,4,3/26/2018,0,8.600000381,6.099999905,8.199999809,6.300000191,0.480465553,0.481155485,0.448017295,0.449447036,0.229642544,0.216433087
85,1,3/27/2018,0,10.60000038,7.699999809,9.899999619,8,0.426027728,0.427177429,0.427699882,0.42926237,0.05646227,0.057052393
514,2,3/27/2018,0,11.19999981,7.199999809,9.899999619,7.199999809,0.454648663,0.455844074,0.451294725,0.453078568,0.268599635,0.267789179
1286,4,3/27/2018,0,10.30000019,7,9.699999809,7.099999905,0.480001506,0.48066929,0.446141214,0.446977794,0.229216138,0.217324208
86,1,3/28/2018,0,11.80000019,8.399999619,11.30000019,8.800000191,0.423987699,0.426944286,0.426091085,0.427410275,0.055228252,0.05734428
515,2,3/28/2018,0,12.80000019,9.199999809,11.10000038,8.899999619,0.452031346,0.453873932,0.447914787,0.449242741,0.268586414,0.266190424
1287,4,3/28/2018,0,11.89999962,8.800000191,11.69999981,8.800000191,0.478367864,0.479690909,0.44376628,0.445309907,0.229338272,0.218265109
87,1,3/29/2018,0.200000003,11.60000038,7.699999809,11,8.5,0.421220063,0.42341125,0.425229859,0.427642822,0.053675126,0.057665509
516,2,3/29/2018,0,12.30000019,8.100000381,10.80000019,8.199999809,0.44670721,0.449242741,0.444679676,0.445937425,0.258714073,0.258275125
859,3,3/29/2018,0,13.10000038,10.30000019,12.60000038,10.30000019,0.400323933,0.402608693,0.363987927,0.365462869,0.106725486,0.09893903
1288,4,3/29/2018,0,11.5,8.100000381,11.30000019,8.399999619,0.473388921,0.47569707,0.4383266,0.441278189,0.224894189,0.21324864
88,1,3/30/2018,0,11.80000019,7.5,11.19999981,8.300000191,0.420566033,0.423173308,0.422572813,0.424596429,0.053156941,0.057904266
517,2,3/30/2018,0,12.60000038,7.800000191,11.19999981,7.900000095,0.43970272,0.443412602,0.441759777,0.443200409,0.250703402,0.255953553
860,3,3/30/2018,0,13.19999981,7.5,11.5,8.5,0.397702916,0.403398633,0.364433302,0.367613286,0.10630706,0.098215197
1289,4,3/30/2018,0,11.89999962,7.900000095,11.39999962,8.300000191,0.46640921,0.470166534,0.433202059,0.434929371,0.222448026,0.210875491
89,1,3/31/2018,0,12.30000019,9.399999619,11.60000038,9.699999809,0.421506878,0.423173308,0.421184575,0.422218531,0.052685107,0.058596511
518,2,3/31/2018,0,13.39999962,9.300000191,11.69999981,9.100000381,0.438086066,0.439984143,0.438704524,0.43976748,0.24532758,0.253969464
861,3,3/31/2018,0,13.69999981,9.600000381,12.19999981,9.899999619,0.387713083,0.391516179,0.358238691,0.36110872,0.104265718,0.097858115
1290,4,3/31/2018,0,12.60000038,9.5,12.19999981,9.600000381,0.455777575,0.459133893,0.428308478,0.430639088,0.219214574,0.211671183
90,1,4/1/2018,1.200000018,10.30000019,8.5,10.80000019,9.100000381,0.417809957,0.42173934,0.417772847,0.421258897,0.052337287,0.058749526
519,2,4/1/2018,1.800000042,10.60000038,8.800000191,10.5,8.899999619,0.429300203,0.436262518,0.437680992,0.446354389,0.237393385,0.250722072
862,3,4/1/2018,0,11.60000038,8.699999809,11.69999981,9.600000381,0.383335672,0.394273102,0.354095425,0.358904809,0.100966176,0.095751639
1291,4,4/1/2018,1.400000036,11,8.800000191,11.30000019,9.199999809,0.44646331,0.448833346,0.422232959,0.424596429,0.212852031,0.208619977
91,1,4/2/2018,0.200000003,10.80000019,7.400000095,10.39999962,8.100000381,0.416602942,0.425068378,0.415742611,0.422696531,0.052498143,0.059240706
520,2,4/2/2018,0,12.5,7.599999905,10.80000019,8,0.422934209,0.435374886,0.437849613,0.442348868,0.237804819,0.250185602
863,3,4/2/2018,0,11.69999981,7.199999809,10.69999981,8.399999619,0.385848828,0.394820482,0.352804583,0.358588517,0.101344146,0.095411515
1292,4,4/2/2018,0.200000003,10.80000019,7.5,11.10000038,7.900000095,0.443051559,0.445728511,0.419436304,0.42173934,0.209879753,0.207866943
92,1,4/3/2018,0,9.600000381,6.900000095,9.5,7.699999809,0.424320799,0.426008731,0.421941424,0.423173308,0.05204234,0.058661654
521,2,4/3/2018,0,10.30000019,6.699999809,9.5,7.199999809,0.430883415,0.434034824,0.432730034,0.434258908,0.231514767,0.244537921
864,3,4/3/2018,0,10.69999981,6.5,10.10000038,7.900000095,0.37544183,0.37810272,0.345096876,0.346953839,0.100020688,0.094577749
1293,4,4/3/2018,0,9.399999619,6.800000191,9.699999809,7.5,0.436206082,0.438461632,0.413186047,0.415646017,0.205354302,0.206177964
93,1,4/4/2018,0.400000006,11.39999962,8.699999809,10.80000019,8.899999619,0.424229405,0.425539166,0.420563616,0.421499282,0.052139816,0.059108404
522,2,4/4/2018,0.400000006,12.30000019,8.899999619,11.10000038,8.699999809,0.42914074,0.430867523,0.431637951,0.432910174,0.235784233,0.248519611
865,3,4/4/2018,0,12.60000038,8.800000191,11.19999981,9.199999809,0.371393265,0.373361498,0.341571205,0.343301594,0.099820636,0.095204989
1294,4,4/4/2018,0.400000006,11.60000038,8.600000381,10.89999962,8.699999809,0.433361364,0.434706151,0.410535988,0.411897093,0.204637344,0.208960249
94,1,4/5/2018,5.800000086,10.89999962,9.699999809,10.69999981,9.899999619,0.419528853,0.424123257,0.415691474,0.419810325,0.052680879,0.060771722
523,2,4/5/2018,7.800000131,11.60000038,10,10.80000019,9.699999809,0.415659086,0.429722458,0.440229012,0.459706783,0.239730896,0.252487444
866,3,4/5/2018,0,11.80000019,9.899999619,11.10000038,10.10000038,0.382324401,0.40575099,0.341111333,0.34463501,0.103405876,0.095366861
1295,4,4/5/2018,7.000000104,11.10000038,9.699999809,10.69999981,9.699999809,0.432696228,0.436925232,0.410557289,0.415646017,0.203439649,0.210192538
95,1,4/6/2018,1.000000015,14.19999981,10.69999981,13.19999981,10.69999981,0.418626903,0.422457695,0.415177877,0.419567853,0.054034689,0.061327339
524,2,4/6/2018,2.00000003,15.39999962,11.10000038,13.60000038,10.60000038,0.431339063,0.446562439,0.449956646,0.454467714,0.258264623,0.268702354
867,3,4/6/2018,0,15.80000019,11.19999981,13.80000019,10.89999962,0.405027471,0.409868747,0.346807308,0.348926634,0.116094589,0.099317066
1296,4,4/6/2018,1.200000018,14.30000019,11,13.5,10.69999981,0.438458466,0.442135274,0.414578599,0.418838501,0.207156934,0.215056098
96,1,4/7/2018,18.6000004,13.39999962,10.89999962,13,11.30000019,0.417402831,0.441492856,0.418298309,0.470519245,0.054792723,0.063420193
525,2,4/7/2018,47.40000112,14.10000038,10.89999962,13.19999981,11.19999981,0.435859469,0.455255777,0.469401155,0.483557075,0.265898384,0.276348518
868,3,4/7/2018,0,14.89999962,10.89999962,13.69999981,11.39999962,0.414840613,0.458366483,0.36276386,0.421018243,0.114143325,0.103034997
1297,4,4/7/2018,33.60000081,13.69999981,10.89999962,13.30000019,11,0.451029097,0.488520026,0.421854939,0.46402362,0.209988996,0.214366255
97,1,4/8/2018,0.800000012,11.39999962,10.19999981,11.30000019,10.60000038,0.430016985,0.441707283,0.462559689,0.473994344,0.061308294,0.077837741
526,2,4/8/2018,10.60000017,13.10000038,10.39999962,12.30000019,10.39999962,0.447913789,0.460845709,0.473924516,0.483715445,0.269368654,0.281029571
869,3,4/8/2018,0,12.80000019,10,12,10.5,0.449297541,0.457981259,0.41597106,0.421018243,0.121179061,0.112463017
1298,4,4/8/2018,9.000000134,11.60000038,10.19999981,11.5,10.19999981,0.485120037,0.488974363,0.457915795,0.466041774,0.222004709,0.217008714
98,1,4/9/2018,0,12.19999981,9.199999809,11.69999981,9.699999809,0.425699452,0.428338706,0.438259859,0.444047511,0.055964926,0.062754908
527,2,4/9/2018,0,13.39999962,9.5,12.19999981,9.699999809,0.452680329,0.457788259,0.454295464,0.45817399,0.268443058,0.277142662
870,3,4/9/2018,0,13.60000038,8.800000191,12.5,9.800000191,0.437183251,0.442348868,0.407256951,0.410885453,0.120148241,0.110624772
1299,4,4/9/2018,0,12.39999962,9,12.10000038,9.399999619,0.475572261,0.478704572,0.444001247,0.44718504,0.223740967,0.218444336
99,1,4/10/2018,1.800000027,12.69999981,10.89999962,12.19999981,11,0.421652823,0.425068378,0.427769499,0.431778282,0.055164744,0.060362114
528,2,4/10/2018,2.800000042,14.30000019,11.19999981,13,11,0.450264912,0.456234962,0.454094472,0.459516078,0.27062496,0.279987293
871,3,4/10/2018,0,13.60000038,11.30000019,12.60000038,11.39999962,0.428798321,0.432458311,0.40163784,0.404185653,0.118589836,0.110440893
1300,4,4/10/2018,1.800000027,12.60000038,11.10000038,12.30000019,11,0.468931958,0.473479033,0.439922383,0.443624496,0.220709337,0.217705275
100,1,4/11/2018,4.200000063,11.69999981,10.10000038,11.80000019,10.5,0.422499922,0.425774097,0.427688091,0.453277826,0.054107838,0.060254339
529,2,4/11/2018,7.800000161,12.30000019,10.19999981,12.10000038,10.39999962,0.44237164,0.454665124,0.457570439,0.475188673,0.265979545,0.275562367
872,3,4/11/2018,0,12.10000038,9.899999619,12.19999981,10.60000038,0.432494677,0.448628247,0.399924712,0.407046586,0.118009135,0.108342084
1301,4,4/11/2018,5.200000107,11.60000038,9.699999809,11.69999981,10,0.46512759,0.470870972,0.437402191,0.444679946,0.215383778,0.212930298
101,1,4/12/2018,0.800000012,10.30000019,9.100000381,10.5,9.5,0.426077712,0.431323469,0.460853303,0.470342994,0.055693675,0.067841157
530,2,4/12/2018,13.20000024,10.60000038,8.899999619,10.39999962,9.300000191,0.441791888,0.457013667,0.476885912,0.482282311,0.264605151,0.282402608
873,3,4/12/2018,0,10.60000038,8.300000191,10.60000038,9.199999809,0.456715802,0.464944631,0.415962747,0.420294404,0.122388936,0.111397624
1302,4,4/12/2018,11.6000002,9.899999619,8.600000381,10,8.899999619,0.480078572,0.486065477,0.452091522,0.461223334,0.22060668,0.215082054
102,1,4/13/2018,0,10.5,9.300000191,10.39999962,9.600000381,0.426106781,0.427642822,0.43915462,0.463282347,0.054762958,0.059482579
531,2,4/13/2018,0,10.69999981,9.100000381,10.30000019,9.300000191,0.457582354,0.458750695,0.463385141,0.471746176,0.266295332,0.282135789
874,3,4/13/2018,0,11.30000019,8.800000191,10.60000038,9.300000191,0.444186148,0.453873932,0.412742729,0.418350756,0.119903661,0.111797202
1303,4,4/13/2018,0,10.80000019,8.899999619,10.5,9.199999809,0.479046349,0.482282311,0.44849837,0.455452114,0.22536143,0.219932547
103,1,4/14/2018,0.600000009,11.30000019,9.899999619,11,10.10000038,0.424623017,0.426477104,0.428337889,0.430181354,0.053865599,0.056105991
532,2,4/14/2018,0,11.60000038,9.800000191,11,9.699999809,0.455818994,0.457981259,0.452741061,0.454270065,0.265128968,0.281151666
875,3,4/14/2018,0,11.69999981,9.899999619,11.10000038,10.10000038,0.435388072,0.438024074,0.406412467,0.408590734,0.117639081,0.110719615
1304,4,4/14/2018,0.200000003,11.10000038,9.899999619,10.80000019,9.899999619,0.472314716,0.47501874,0.442917831,0.445100188,0.223562836,0.219655953
104,1,4/15/2018,12.4000002,10.80000019,9.899999619,10.89999962,10.30000019,0.427371731,0.444469422,0.442774702,0.46309641,0.058696162,0.06301023
533,2,4/15/2018,17.60000035,11.19999981,9.600000381,10.69999981,9.800000191,0.444503139,0.455452114,0.467289964,0.479854524,0.262525118,0.281388127
876,3,4/15/2018,0,11.10000038,9.699999809,10.89999962,10.30000019,0.451029916,0.46402362,0.413516133,0.42388621,0.121753026,0.114325059
1305,4,4/15/2018,18.00000036,10.69999981,9.600000381,10.60000038,9.899999619,0.481032211,0.489577234,0.453085159,0.463653475,0.22381949,0.218128786
